bufferSize;packetLength;trafficPattern;packetInjectionRate;Average latency;Average latency (cycles);Minimum latency;Minimum latency (cycles);Maximum latency;Maximum latency (cycles);Average hop count;Minimum hop count;Maximum hop count;Total sent flits;Total received flits;Total sent packets;Total received packets;Total injected packets;Simulated time;Simulated clock cycles;Delta cycles;Total flits at wrong Dest;Total modified flits (Router);Total modified flits (NI);Total dropped flits;Total ARQ sent;Total ACK sent;Total Retransmissions;Single Retransmissions ARQ;Multi Retransmissions ARQ;Number Flits in FlitBuffer;Acceptance Rate;Information Gain;Residual Error Probability;Residual Error Prob (Flits);
0;8;TrafficPattern::Bitcomplement;0.001;10800 ns;1080;10500 ns;1050;11100 ns;1110;6;4;8;640;640;80;80;80;300 us;30000;7667;0;0;0;0;0;0;0;0;0;0;0.008;1;0;0;
0;16;TrafficPattern::Bitcomplement;0.001;8800 ns;880;1080 ns;108;11700 ns;1170;6;4;8;1280;1280;80;80;80;300 us;30000;12852;0;0;0;0;0;0;0;0;0;0;0.016;1;0;0;
0;24;TrafficPattern::Bitcomplement;0.001;9320 ns;932;1560 ns;156;12340 ns;1234;6;4;8;1920;1920;80;80;80;300 us;30000;17701;0;0;0;0;0;0;0;0;0;0;0.024;1;0;0;
0;28;TrafficPattern::Bitcomplement;0.001;9580 ns;958;1800 ns;180;12660 ns;1266;6;4;8;2240;2240;80;80;80;300 us;30000;19742;0;0;0;0;0;0;0;0;0;0;0.028;1;0;0;
0;32;TrafficPattern::Bitcomplement;0.001;9840 ns;984;2040 ns;204;12980 ns;1298;6;4;8;2560;2560;80;80;80;300 us;30000;22362;0;0;0;0;0;0;0;0;0;0;0.032;1;0;0;
0;36;TrafficPattern::Bitcomplement;0.001;10100 ns;1010;2280 ns;228;13300 ns;1330;6;4;8;2880;2880;80;80;80;300 us;30000;25003;0;0;0;0;0;0;0;0;0;0;0.036;1;0;0;
0;40;TrafficPattern::Bitcomplement;0.001;10360 ns;1036;2520 ns;252;13620 ns;1362;6;4;8;3200;3200;80;80;80;300 us;30000;27401;0;0;0;0;0;0;0;0;0;0;0.04;1;0;0;
0;44;TrafficPattern::Bitcomplement;0.001;10620 ns;1062;2760 ns;276;13940 ns;1394;6;4;8;3520;3520;80;80;80;300 us;30000;29923;0;0;0;0;0;0;0;0;0;0;0.044;1;0;0;
0;48;TrafficPattern::Bitcomplement;0.001;10880 ns;1088;3 us;300;14260 ns;1426;6;4;8;3840;3840;80;80;80;300 us;30000;32167;0;0;0;0;0;0;0;0;0;0;0.048;1;0;0;
0;56;TrafficPattern::Bitcomplement;0.001;11400 ns;1140;3480 ns;348;14900 ns;1490;6;4;8;4480;4480;80;80;80;300 us;30000;36762;0;0;0;0;0;0;0;0;0;0;0.056;1;0;0;
0;60;TrafficPattern::Bitcomplement;0.001;11660 ns;1166;3720 ns;372;15220 ns;1522;6;4;8;4800;4800;80;80;80;300 us;30000;39211;0;0;0;0;0;0;0;0;0;0;0.06;1;0;0;
0;64;TrafficPattern::Bitcomplement;0.001;11730 ns;1173;3960 ns;396;15540 ns;1554;5;4;8;5120;4864;80;76;80;300 us;30000;41324;0;0;0;0;0;0;0;0;0;205;0.064;1;0.05;0.00996094;
0;68;TrafficPattern::Bitcomplement;0.001;11986 ns;1198;4200 ns;420;15860 ns;1586;5;4;8;5440;5168;80;76;80;300 us;30000;43953;0;0;0;0;0;0;0;0;0;157;0.068;1;0.05;0.0211397;
0;72;TrafficPattern::Bitcomplement;0.001;12243 ns;1224;4440 ns;444;16180 ns;1618;5;4;8;5760;5472;80;76;80;300 us;30000;46137;0;0;0;0;0;0;0;0;0;108;0.072;1;0.05;0.03125;
0;76;TrafficPattern::Bitcomplement;0.001;12500 ns;1250;4680 ns;468;16500 ns;1650;5;4;8;6080;5776;80;76;80;300 us;30000;48610;0;0;0;0;0;0;0;0;0;61;0.076;1;0.05;0.0399671;
0;80;TrafficPattern::Bitcomplement;0.001;12757 ns;1275;4920 ns;492;16820 ns;1682;5;4;8;6400;6080;80;76;80;300 us;30000;50893;0;0;0;0;0;0;0;0;0;12;0.08;1;0.05;0.048125;
0;84;TrafficPattern::Bitcomplement;0.001;13110 ns;1311;5160 ns;516;17140 ns;1714;6;4;8;6720;6384;80;76;80;300 us;30000;53394;0;0;0;0;0;0;0;0;0;328;0.084;1;0.05;0.00119048;
0;88;TrafficPattern::Bitcomplement;0.001;13370 ns;1337;5400 ns;540;17460 ns;1746;6;4;8;7040;6688;80;76;80;300 us;30000;56062;0;0;0;0;0;0;0;0;0;296;0.088;1;0.05;0.00795455;
0;92;TrafficPattern::Bitcomplement;0.001;13631 ns;1363;5640 ns;564;17780 ns;1778;6;4;8;7360;6992;80;76;80;300 us;30000;58342;0;0;0;0;0;0;0;0;0;264;0.092;1;0.05;0.0141304;
0;96;TrafficPattern::Bitcomplement;0.001;13893 ns;1389;5880 ns;588;18100 ns;1810;6;4;8;7680;7296;80;76;80;300 us;30000;60713;0;0;0;0;0;0;0;0;0;232;0.096;1;0.05;0.0197917;
0;100;TrafficPattern::Bitcomplement;0.001;14154 ns;1415;6120 ns;612;18420 ns;1842;6;4;8;8000;7600;80;76;80;300 us;30000;63031;0;0;0;0;0;0;0;0;0;201;0.1;1;0.05;0.024875;
0;104;TrafficPattern::Bitcomplement;0.001;14415 ns;1441;6360 ns;636;18740 ns;1874;6;4;8;8320;7904;80;76;80;300 us;30000;65688;0;0;0;0;0;0;0;0;0;168;0.104;1;0.05;0.0298077;
0;108;TrafficPattern::Bitcomplement;0.001;14676 ns;1467;6600 ns;660;19060 ns;1906;6;4;8;8640;8208;80;76;80;300 us;30000;68457;0;0;0;0;0;0;0;0;0;137;0.108;1;0.05;0.0341435;
0;109;TrafficPattern::Bitcomplement;0.001;14768 ns;1476;6660 ns;666;19140 ns;1914;6;4;8;8720;8393;80;77;80;300 us;30000;69186;0;0;0;0;0;0;0;0;0;96;0.109;1;0.0375;0.0264908;
0;110;TrafficPattern::Bitcomplement;0.001;14807 ns;1480;6720 ns;672;19220 ns;1922;6;4;8;8800;8360;80;76;80;300 us;30000;70285;0;0;0;0;0;0;0;0;0;121;0.11;1;0.05;0.03625;
0;111;TrafficPattern::Bitcomplement;0.001;14898 ns;1489;6780 ns;678;19300 ns;1930;6;4;8;8880;8547;80;77;80;300 us;30000;69896;0;0;0;0;0;0;0;0;0;84;0.111;1;0.0375;0.0280405;
0;112;TrafficPattern::Bitcomplement;0.001;14937 ns;1493;6840 ns;684;19380 ns;1938;6;4;8;8960;8512;80;76;80;300 us;30000;71105;0;0;0;0;0;0;0;0;0;105;0.112;1;0.05;0.0382813;
0;116;TrafficPattern::Bitcomplement;0.001;15198 ns;1519;7080 ns;708;19700 ns;1970;6;4;8;9280;8816;80;76;80;300 us;30000;73158;0;0;0;0;0;0;0;0;0;73;0.116;1;0.05;0.0421336;
0;120;TrafficPattern::Bitcomplement;0.001;15459 ns;1545;7320 ns;732;20020 ns;2002;6;4;8;9600;9120;80;76;80;300 us;30000;75289;0;0;0;0;0;0;0;0;0;40;0.12;1;0.05;0.0458333;
0;124;TrafficPattern::Bitcomplement;0.001;15720 ns;1572;7580 ns;758;20340 ns;2034;6;4;8;9920;9424;80;76;80;300 us;30000;76068;0;0;0;0;0;0;0;0;0;8;0.124;1;0.05;0.0491935;
0;128;TrafficPattern::Bitcomplement;0.001;16080 ns;1608;7800 ns;780;20660 ns;2066;6;4;8;10240;10240;80;80;80;300 us;30000;77666;0;0;0;0;0;0;0;0;0;0;0.128;1;0;0;
8;8;TrafficPattern::Bitcomplement;0.001;10800 ns;1080;10500 ns;1050;11100 ns;1110;6;4;8;640;640;80;80;80;300 us;30000;7670;0;0;0;0;0;0;0;0;0;0;0.008;1;0;0;
8;16;TrafficPattern::Bitcomplement;0.001;8800 ns;880;1080 ns;108;11700 ns;1170;6;4;8;1280;1280;80;80;80;300 us;30000;13153;0;0;0;0;0;0;0;0;0;0;0.016;1;0;0;
8;24;TrafficPattern::Bitcomplement;0.001;9320 ns;932;1580 ns;158;12340 ns;1234;6;4;8;1920;1920;80;80;80;300 us;30000;17684;0;0;0;0;0;0;0;0;0;0;0.024;1;0;0;
8;28;TrafficPattern::Bitcomplement;0.001;9580 ns;958;1820 ns;182;12660 ns;1266;6;4;8;2240;2240;80;80;80;300 us;30000;20070;0;0;0;0;0;0;0;0;0;0;0.028;1;0;0;
8;32;TrafficPattern::Bitcomplement;0.001;9840 ns;984;2060 ns;206;12980 ns;1298;6;4;8;2560;2560;80;80;80;300 us;30000;22430;0;0;0;0;0;0;0;0;0;0;0.032;1;0;0;
8;36;TrafficPattern::Bitcomplement;0.001;10100 ns;1010;2300 ns;230;13300 ns;1330;6;4;8;2880;2880;80;80;80;300 us;30000;24749;0;0;0;0;0;0;0;0;0;0;0.036;1;0;0;
8;40;TrafficPattern::Bitcomplement;0.001;10360 ns;1036;2540 ns;254;13620 ns;1362;6;4;8;3200;3200;80;80;80;300 us;30000;27115;0;0;0;0;0;0;0;0;0;0;0.04;1;0;0;
8;44;TrafficPattern::Bitcomplement;0.001;10620 ns;1062;2780 ns;278;13940 ns;1394;6;4;8;3520;3520;80;80;80;300 us;30000;29452;0;0;0;0;0;0;0;0;0;0;0.044;1;0;0;
8;48;TrafficPattern::Bitcomplement;0.001;10880 ns;1088;3020 ns;302;14260 ns;1426;6;4;8;3840;3840;80;80;80;300 us;30000;31806;0;0;0;0;0;0;0;0;0;0;0.048;1;0;0;
8;56;TrafficPattern::Bitcomplement;0.001;11400 ns;1140;3500 ns;350;14900 ns;1490;6;4;8;4480;4480;80;80;80;300 us;30000;36522;0;0;0;0;0;0;0;0;0;0;0.056;1;0;0;
8;60;TrafficPattern::Bitcomplement;0.001;11660 ns;1166;3740 ns;374;15220 ns;1522;6;4;8;4800;4800;80;80;80;300 us;30000;38873;0;0;0;0;0;0;0;0;0;0;0.06;1;0;0;
8;64;TrafficPattern::Bitcomplement;0.001;11729 ns;1172;3980 ns;398;15540 ns;1554;5;4;8;5120;4864;80;76;80;300 us;30000;41153;0;0;0;0;0;0;0;0;0;204;0.064;1;0.05;0.0101562;
8;68;TrafficPattern::Bitcomplement;0.001;11986 ns;1198;4220 ns;422;15860 ns;1586;5;4;8;5440;5168;80;76;80;300 us;30000;43580;0;0;0;0;0;0;0;0;0;156;0.068;1;0.05;0.0213235;
8;72;TrafficPattern::Bitcomplement;0.001;12243 ns;1224;4460 ns;446;16180 ns;1618;5;4;8;5760;5472;80;76;80;300 us;30000;45943;0;0;0;0;0;0;0;0;0;108;0.072;1;0.05;0.03125;
8;76;TrafficPattern::Bitcomplement;0.001;12500 ns;1250;4700 ns;470;16500 ns;1650;5;4;8;6080;5776;80;76;80;300 us;30000;48254;0;0;0;0;0;0;0;0;0;60;0.076;1;0.05;0.0401316;
8;80;TrafficPattern::Bitcomplement;0.001;12757 ns;1275;4940 ns;494;16820 ns;1682;5;4;8;6400;6080;80;76;80;300 us;30000;50628;0;0;0;0;0;0;0;0;0;12;0.08;1;0.05;0.048125;
8;84;TrafficPattern::Bitcomplement;0.001;13109 ns;1310;5180 ns;518;17140 ns;1714;6;4;8;6720;6384;80;76;80;300 us;30000;53024;0;0;0;0;0;0;0;0;0;328;0.084;1;0.05;0.00119048;
8;88;TrafficPattern::Bitcomplement;0.001;13253 ns;1325;5420 ns;542;17460 ns;1746;6;4;8;7040;6336;80;72;80;300 us;30000;55310;0;0;0;0;0;0;0;0;0;608;0.088;1;0.1;0.0136364;
8;92;TrafficPattern::Bitcomplement;0.001;13516 ns;1351;5660 ns;566;17780 ns;1778;6;4;8;7360;6624;80;72;80;300 us;30000;57685;0;0;0;0;0;0;0;0;0;544;0.092;1;0.1;0.026087;
8;96;TrafficPattern::Bitcomplement;0.001;13778 ns;1377;5900 ns;590;18100 ns;1810;6;4;8;7680;6912;80;72;80;300 us;30000;60055;0;0;0;0;0;0;0;0;0;480;0.096;1;0.1;0.0375;
8;100;TrafficPattern::Bitcomplement;0.001;14040 ns;1404;6140 ns;614;18420 ns;1842;6;4;8;8000;7200;80;72;80;300 us;30000;62337;0;0;0;0;0;0;0;0;0;416;0.1;1;0.1;0.048;
8;104;TrafficPattern::Bitcomplement;0.001;14302 ns;1430;6380 ns;638;18740 ns;1874;6;4;8;8320;7488;80;72;80;300 us;30000;64527;0;0;0;0;0;0;0;0;0;352;0.104;1;0.1;0.0576923;
8;108;TrafficPattern::Bitcomplement;0.001;14564 ns;1456;6620 ns;662;19060 ns;1906;6;4;8;8640;7776;80;72;80;300 us;30000;66733;0;0;0;0;0;0;0;0;0;288;0.108;1;0.1;0.0666667;
8;109;TrafficPattern::Bitcomplement;0.001;14630 ns;1463;6680 ns;668;19140 ns;1914;6;4;8;8720;7848;80;72;80;300 us;30000;67261;0;0;0;0;0;0;0;0;0;272;0.109;1;0.1;0.0688073;
8;110;TrafficPattern::Bitcomplement;0.001;14696 ns;1469;6740 ns;674;19220 ns;1922;6;4;8;8800;7920;80;72;80;300 us;30000;67843;0;0;0;0;0;0;0;0;0;256;0.11;1;0.1;0.0709091;
8;111;TrafficPattern::Bitcomplement;0.001;14761 ns;1476;6800 ns;680;19300 ns;1930;6;4;8;8880;7992;80;72;80;300 us;30000;68428;0;0;0;0;0;0;0;0;0;240;0.111;1;0.1;0.072973;
8;112;TrafficPattern::Bitcomplement;0.001;14827 ns;1482;6860 ns;686;19380 ns;1938;6;4;8;8960;8064;80;72;80;300 us;30000;68835;0;0;0;0;0;0;0;0;0;224;0.112;1;0.1;0.075;
8;116;TrafficPattern::Bitcomplement;0.001;15089 ns;1508;7100 ns;710;19700 ns;1970;6;4;8;9280;8352;80;72;80;300 us;30000;71125;0;0;0;0;0;0;0;0;0;160;0.116;1;0.1;0.0827586;
8;120;TrafficPattern::Bitcomplement;0.001;15351 ns;1535;7340 ns;734;20020 ns;2002;6;4;8;9600;8640;80;72;80;300 us;30000;73172;0;0;0;0;0;0;0;0;0;96;0.12;1;0.1;0.09;
8;124;TrafficPattern::Bitcomplement;0.001;15613 ns;1561;7580 ns;758;20340 ns;2034;6;4;8;9920;8928;80;72;80;300 us;30000;74451;0;0;0;0;0;0;0;0;0;32;0.124;1;0.1;0.0967742;
8;128;TrafficPattern::Bitcomplement;0.001;16080 ns;1608;7820 ns;782;20660 ns;2066;6;4;8;10240;10240;80;80;80;300 us;30000;72174;0;0;0;0;0;0;0;0;0;0;0.128;1;0;0;
16;8;TrafficPattern::Bitcomplement;0.001;10800 ns;1080;10500 ns;1050;11100 ns;1110;6;4;8;640;640;80;80;80;300 us;30000;7667;0;0;0;0;0;0;0;0;0;0;0.008;1;0;0;
16;16;TrafficPattern::Bitcomplement;0.001;8800 ns;880;1080 ns;108;11700 ns;1170;6;4;8;1280;1280;80;80;80;300 us;30000;12852;0;0;0;0;0;0;0;0;0;0;0.016;1;0;0;
16;24;TrafficPattern::Bitcomplement;0.001;9320 ns;932;1560 ns;156;12340 ns;1234;6;4;8;1920;1920;80;80;80;300 us;30000;17840;0;0;0;0;0;0;0;0;0;0;0.024;1;0;0;
16;28;TrafficPattern::Bitcomplement;0.001;9580 ns;958;1820 ns;182;12660 ns;1266;6;4;8;2240;2240;80;80;80;300 us;30000;20201;0;0;0;0;0;0;0;0;0;0;0.028;1;0;0;
16;32;TrafficPattern::Bitcomplement;0.001;9840 ns;984;2040 ns;204;12980 ns;1298;6;4;8;2560;2560;80;80;80;300 us;30000;22762;0;0;0;0;0;0;0;0;0;0;0.032;1;0;0;
16;36;TrafficPattern::Bitcomplement;0.001;10100 ns;1010;2300 ns;230;13300 ns;1330;6;4;8;2880;2880;80;80;80;300 us;30000;24997;0;0;0;0;0;0;0;0;0;0;0.036;1;0;0;
16;40;TrafficPattern::Bitcomplement;0.001;10360 ns;1036;2540 ns;254;13620 ns;1362;6;4;8;3200;3200;80;80;80;300 us;30000;27272;0;0;0;0;0;0;0;0;0;0;0.04;1;0;0;
16;44;TrafficPattern::Bitcomplement;0.001;10620 ns;1062;2780 ns;278;13940 ns;1394;6;4;8;3520;3520;80;80;80;300 us;30000;29661;0;0;0;0;0;0;0;0;0;0;0.044;1;0;0;
16;48;TrafficPattern::Bitcomplement;0.001;10880 ns;1088;3020 ns;302;14260 ns;1426;6;4;8;3840;3840;80;80;80;300 us;30000;32004;0;0;0;0;0;0;0;0;0;0;0.048;1;0;0;
16;56;TrafficPattern::Bitcomplement;0.001;11400 ns;1140;3500 ns;350;14900 ns;1490;6;4;8;4480;4480;80;80;80;300 us;30000;36792;0;0;0;0;0;0;0;0;0;0;0.056;1;0;0;
16;60;TrafficPattern::Bitcomplement;0.001;11660 ns;1166;3740 ns;374;15220 ns;1522;6;4;8;4800;4800;80;80;80;300 us;30000;39059;0;0;0;0;0;0;0;0;0;0;0.06;1;0;0;
16;64;TrafficPattern::Bitcomplement;0.001;11729 ns;1172;3980 ns;398;15540 ns;1554;5;4;8;5120;4864;80;76;80;300 us;30000;41327;0;0;0;0;0;0;0;0;0;204;0.064;1;0.05;0.0101562;
16;68;TrafficPattern::Bitcomplement;0.001;11986 ns;1198;4220 ns;422;15860 ns;1586;5;4;8;5440;5168;80;76;80;300 us;30000;43741;0;0;0;0;0;0;0;0;0;156;0.068;1;0.05;0.0213235;
16;72;TrafficPattern::Bitcomplement;0.001;12243 ns;1224;4460 ns;446;16180 ns;1618;5;4;8;5760;5472;80;76;80;300 us;30000;46071;0;0;0;0;0;0;0;0;0;108;0.072;1;0.05;0.03125;
16;76;TrafficPattern::Bitcomplement;0.001;12500 ns;1250;4700 ns;470;16500 ns;1650;5;4;8;6080;5776;80;76;80;300 us;30000;48434;0;0;0;0;0;0;0;0;0;60;0.076;1;0.05;0.0401316;
16;80;TrafficPattern::Bitcomplement;0.001;12757 ns;1275;4940 ns;494;16820 ns;1682;5;4;8;6400;6080;80;76;80;300 us;30000;50795;0;0;0;0;0;0;0;0;0;12;0.08;1;0.05;0.048125;
16;84;TrafficPattern::Bitcomplement;0.001;13109 ns;1310;5180 ns;518;17140 ns;1714;6;4;8;6720;6384;80;76;80;300 us;30000;53267;0;0;0;0;0;0;0;0;0;328;0.084;1;0.05;0.00119048;
16;88;TrafficPattern::Bitcomplement;0.001;13253 ns;1325;5420 ns;542;17460 ns;1746;6;4;8;7040;6336;80;72;80;300 us;30000;55504;0;0;0;0;0;0;0;0;0;608;0.088;1;0.1;0.0136364;
16;92;TrafficPattern::Bitcomplement;0.001;13516 ns;1351;5660 ns;566;17780 ns;1778;6;4;8;7360;6624;80;72;80;300 us;30000;57974;0;0;0;0;0;0;0;0;0;544;0.092;1;0.1;0.026087;
16;96;TrafficPattern::Bitcomplement;0.001;13778 ns;1377;5900 ns;590;18100 ns;1810;6;4;8;7680;6912;80;72;80;300 us;30000;60321;0;0;0;0;0;0;0;0;0;480;0.096;1;0.1;0.0375;
16;100;TrafficPattern::Bitcomplement;0.001;14040 ns;1404;6140 ns;614;18420 ns;1842;6;4;8;8000;7200;80;72;80;300 us;30000;62602;0;0;0;0;0;0;0;0;0;416;0.1;1;0.1;0.048;
16;104;TrafficPattern::Bitcomplement;0.001;14302 ns;1430;6380 ns;638;18740 ns;1874;6;4;8;8320;7488;80;72;80;300 us;30000;64741;0;0;0;0;0;0;0;0;0;352;0.104;1;0.1;0.0576923;
16;108;TrafficPattern::Bitcomplement;0.001;14564 ns;1456;6620 ns;662;19060 ns;1906;6;4;8;8640;7776;80;72;80;300 us;30000;66856;0;0;0;0;0;0;0;0;0;288;0.108;1;0.1;0.0666667;
16;109;TrafficPattern::Bitcomplement;0.001;14630 ns;1463;6680 ns;668;19140 ns;1914;6;4;8;8720;7848;80;72;80;300 us;30000;67558;0;0;0;0;0;0;0;0;0;272;0.109;1;0.1;0.0688073;
16;110;TrafficPattern::Bitcomplement;0.001;14696 ns;1469;6740 ns;674;19220 ns;1922;6;4;8;8800;7920;80;72;80;300 us;30000;68172;0;0;0;0;0;0;0;0;0;256;0.11;1;0.1;0.0709091;
16;111;TrafficPattern::Bitcomplement;0.001;14761 ns;1476;6800 ns;680;19300 ns;1930;6;4;8;8880;7992;80;72;80;300 us;30000;68726;0;0;0;0;0;0;0;0;0;240;0.111;1;0.1;0.072973;
16;112;TrafficPattern::Bitcomplement;0.001;14827 ns;1482;6860 ns;686;19380 ns;1938;6;4;8;8960;8064;80;72;80;300 us;30000;69122;0;0;0;0;0;0;0;0;0;224;0.112;1;0.1;0.075;
16;116;TrafficPattern::Bitcomplement;0.001;15089 ns;1508;7100 ns;710;19700 ns;1970;6;4;8;9280;8352;80;72;80;300 us;30000;71284;0;0;0;0;0;0;0;0;0;160;0.116;1;0.1;0.0827586;
16;120;TrafficPattern::Bitcomplement;0.001;15351 ns;1535;7340 ns;734;20020 ns;2002;6;4;8;9600;8640;80;72;80;300 us;30000;73392;0;0;0;0;0;0;0;0;0;96;0.12;1;0.1;0.09;
16;124;TrafficPattern::Bitcomplement;0.001;15613 ns;1561;7580 ns;758;20340 ns;2034;6;4;8;9920;8928;80;72;80;300 us;30000;74644;0;0;0;0;0;0;0;0;0;32;0.124;1;0.1;0.0967742;
16;128;TrafficPattern::Bitcomplement;0.001;16080 ns;1608;7820 ns;782;20660 ns;2066;6;4;8;10240;10240;80;80;80;300 us;30000;75287;0;0;0;0;0;0;0;0;0;0;0.128;1;0;0;
32;8;TrafficPattern::Bitcomplement;0.001;10800 ns;1080;10500 ns;1050;11100 ns;1110;6;4;8;640;640;80;80;80;300 us;30000;7667;0;0;0;0;0;0;0;0;0;0;0.008;1;0;0;
32;16;TrafficPattern::Bitcomplement;0.001;8800 ns;880;1080 ns;108;11700 ns;1170;6;4;8;1280;1280;80;80;80;300 us;30000;12852;0;0;0;0;0;0;0;0;0;0;0.016;1;0;0;
32;24;TrafficPattern::Bitcomplement;0.001;9320 ns;932;1560 ns;156;12340 ns;1234;6;4;8;1920;1920;80;80;80;300 us;30000;17701;0;0;0;0;0;0;0;0;0;0;0.024;1;0;0;
32;28;TrafficPattern::Bitcomplement;0.001;9580 ns;958;1800 ns;180;12660 ns;1266;6;4;8;2240;2240;80;80;80;300 us;30000;19742;0;0;0;0;0;0;0;0;0;0;0.028;1;0;0;
32;32;TrafficPattern::Bitcomplement;0.001;9840 ns;984;2040 ns;204;12980 ns;1298;6;4;8;2560;2560;80;80;80;300 us;30000;22362;0;0;0;0;0;0;0;0;0;0;0.032;1;0;0;
32;36;TrafficPattern::Bitcomplement;0.001;10100 ns;1010;2280 ns;228;13300 ns;1330;6;4;8;2880;2880;80;80;80;300 us;30000;24915;0;0;0;0;0;0;0;0;0;0;0.036;1;0;0;
32;40;TrafficPattern::Bitcomplement;0.001;10360 ns;1036;2520 ns;252;13620 ns;1362;6;4;8;3200;3200;80;80;80;300 us;30000;27470;0;0;0;0;0;0;0;0;0;0;0.04;1;0;0;
32;44;TrafficPattern::Bitcomplement;0.001;10620 ns;1062;2760 ns;276;13940 ns;1394;6;4;8;3520;3520;80;80;80;300 us;30000;30011;0;0;0;0;0;0;0;0;0;0;0.044;1;0;0;
32;48;TrafficPattern::Bitcomplement;0.001;10880 ns;1088;3 us;300;14260 ns;1426;6;4;8;3840;3840;80;80;80;300 us;30000;32395;0;0;0;0;0;0;0;0;0;0;0.048;1;0;0;
32;56;TrafficPattern::Bitcomplement;0.001;11400 ns;1140;3480 ns;348;14900 ns;1490;6;4;8;4480;4480;80;80;80;300 us;30000;36954;0;0;0;0;0;0;0;0;0;0;0.056;1;0;0;
32;60;TrafficPattern::Bitcomplement;0.001;11660 ns;1166;3720 ns;372;15220 ns;1522;6;4;8;4800;4800;80;80;80;300 us;30000;39801;0;0;0;0;0;0;0;0;0;0;0.06;1;0;0;
32;64;TrafficPattern::Bitcomplement;0.001;11729 ns;1172;3980 ns;398;15540 ns;1554;5;4;8;5120;4864;80;76;80;300 us;30000;41667;0;0;0;0;0;0;0;0;0;204;0.064;1;0.05;0.0101562;
32;68;TrafficPattern::Bitcomplement;0.001;11986 ns;1198;4220 ns;422;15860 ns;1586;5;4;8;5440;5168;80;76;80;300 us;30000;44053;0;0;0;0;0;0;0;0;0;156;0.068;1;0.05;0.0213235;
32;72;TrafficPattern::Bitcomplement;0.001;12243 ns;1224;4460 ns;446;16180 ns;1618;5;4;8;5760;5472;80;76;80;300 us;30000;46167;0;0;0;0;0;0;0;0;0;108;0.072;1;0.05;0.03125;
32;76;TrafficPattern::Bitcomplement;0.001;12500 ns;1250;4700 ns;470;16500 ns;1650;5;4;8;6080;5776;80;76;80;300 us;30000;48698;0;0;0;0;0;0;0;0;0;60;0.076;1;0.05;0.0401316;
32;80;TrafficPattern::Bitcomplement;0.001;12757 ns;1275;4940 ns;494;16820 ns;1682;5;4;8;6400;6080;80;76;80;300 us;30000;50915;0;0;0;0;0;0;0;0;0;12;0.08;1;0.05;0.048125;
32;84;TrafficPattern::Bitcomplement;0.001;13109 ns;1310;5180 ns;518;17140 ns;1714;6;4;8;6720;6384;80;76;80;300 us;30000;53653;0;0;0;0;0;0;0;0;0;328;0.084;1;0.05;0.00119048;
32;88;TrafficPattern::Bitcomplement;0.001;13253 ns;1325;5420 ns;542;17460 ns;1746;6;4;8;7040;6336;80;72;80;300 us;30000;55876;0;0;0;0;0;0;0;0;0;608;0.088;1;0.1;0.0136364;
32;92;TrafficPattern::Bitcomplement;0.001;13516 ns;1351;5660 ns;566;17780 ns;1778;6;4;8;7360;6624;80;72;80;300 us;30000;58257;0;0;0;0;0;0;0;0;0;544;0.092;1;0.1;0.026087;
32;96;TrafficPattern::Bitcomplement;0.001;13778 ns;1377;5900 ns;590;18100 ns;1810;6;4;8;7680;6912;80;72;80;300 us;30000;60760;0;0;0;0;0;0;0;0;0;480;0.096;1;0.1;0.0375;
32;100;TrafficPattern::Bitcomplement;0.001;14040 ns;1404;6140 ns;614;18420 ns;1842;6;4;8;8000;7200;80;72;80;300 us;30000;62991;0;0;0;0;0;0;0;0;0;416;0.1;1;0.1;0.048;
32;104;TrafficPattern::Bitcomplement;0.001;14302 ns;1430;6380 ns;638;18740 ns;1874;6;4;8;8320;7488;80;72;80;300 us;30000;65285;0;0;0;0;0;0;0;0;0;352;0.104;1;0.1;0.0576923;
32;108;TrafficPattern::Bitcomplement;0.001;14564 ns;1456;6620 ns;662;19060 ns;1906;6;4;8;8640;7776;80;72;80;300 us;30000;67267;0;0;0;0;0;0;0;0;0;288;0.108;1;0.1;0.0666667;
32;109;TrafficPattern::Bitcomplement;0.001;14630 ns;1463;6680 ns;668;19140 ns;1914;6;4;8;8720;7848;80;72;80;300 us;30000;68073;0;0;0;0;0;0;0;0;0;272;0.109;1;0.1;0.0688073;
32;110;TrafficPattern::Bitcomplement;0.001;14696 ns;1469;6740 ns;674;19220 ns;1922;6;4;8;8800;7920;80;72;80;300 us;30000;68614;0;0;0;0;0;0;0;0;0;256;0.11;1;0.1;0.0709091;
32;111;TrafficPattern::Bitcomplement;0.001;14761 ns;1476;6800 ns;680;19300 ns;1930;6;4;8;8880;7992;80;72;80;300 us;30000;69044;0;0;0;0;0;0;0;0;0;240;0.111;1;0.1;0.072973;
32;112;TrafficPattern::Bitcomplement;0.001;14827 ns;1482;6860 ns;686;19380 ns;1938;6;4;8;8960;8064;80;72;80;300 us;30000;69791;0;0;0;0;0;0;0;0;0;224;0.112;1;0.1;0.075;
32;116;TrafficPattern::Bitcomplement;0.001;15089 ns;1508;7100 ns;710;19700 ns;1970;6;4;8;9280;8352;80;72;80;300 us;30000;71699;0;0;0;0;0;0;0;0;0;160;0.116;1;0.1;0.0827586;
32;120;TrafficPattern::Bitcomplement;0.001;15351 ns;1535;7340 ns;734;20020 ns;2002;6;4;8;9600;8640;80;72;80;300 us;30000;74226;0;0;0;0;0;0;0;0;0;96;0.12;1;0.1;0.09;
